2.038539154455065727e-03,1.060731150209903717e-02,1.084251642227172852e+00,-4.372109845280647278e-02,5.575933679938316345e-02,6.867789030075073242e-01,7.234045267105102539e-01,6.365954410284757614e-03,-2.797306329011917114e-02,5.675742402672767639e-02,-3.213096261024475098e-01,7.287743501365184784e-03,7.141659855842590332e-01,1.130213662981987000e-01,1.885589361190795898e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.952243298292160034e-01,-3.453624546527862549e-01,-6.651155184954404831e-03,7.141659855842590332e-01,1.217940449714660645e-01,-1.449379175901412964e-01,1.221660614013671875e+00,2.443450450897216797e+00
1.707171439193189144e-03,1.078858319669961929e-02,1.084210395812988281e+00,-4.384846985340118408e-02,5.576568096876144409e-02,6.868683695793151855e-01,7.233114242553710938e-01,6.104908417910337448e-03,-2.726779133081436157e-02,5.711635574698448181e-02,-3.214382529258728027e-01,6.972618401050567627e-03,7.141659855842590332e-01,1.127641946077346802e-01,1.879669725894927979e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.959642916917800903e-01,-3.454666435718536377e-01,-6.667173001915216446e-03,7.141659855842590332e-01,1.220304667949676514e-01,-1.451892852783203125e-01,1.221660614013671875e+00,2.443450450897216797e+00
1.316017820499837399e-03,1.111841108649969101e-02,1.084185481071472168e+00,-4.391911998391151428e-02,5.575603619217872620e-02,6.869975924491882324e-01,7.231851220130920410e-01,5.872556474059820175e-03,-2.657519839704036713e-02,5.718731135129928589e-02,-3.214496076107025146e-01,6.616007070988416672e-03,7.141659855842590332e-01,1.126034855842590332e-01,1.872119903564453125e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.966286599636077881e-01,-3.454515635967254639e-01,-6.862880662083625793e-03,7.141659855842590332e-01,1.225087493658065796e-01,-1.451389193534851074e-01,1.221660614013671875e+00,2.443450450897216797e+00
8.902965928427875042e-04,1.157763600349426270e-02,1.084179997444152832e+00,-4.393943026661872864e-02,5.577080324292182922e-02,6.869912743568420410e-01,7.231886982917785645e-01,5.701479502022266388e-03,-2.585363574326038361e-02,5.701551213860511780e-02,-3.213345110416412354e-01,6.179167423397302628e-03,7.141659855842590332e-01,1.123691201210021973e-01,1.862848997116088867e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.974190920591354370e-01,-3.454156816005706787e-01,-7.118581328541040421e-03,7.141659855842590332e-01,1.227975636720657349e-01,-1.447857171297073364e-01,1.221660614013671875e+00,2.443450450897216797e+00
3.863785823341459036e-04,1.206483040004968643e-02,1.084185719490051270e+00,-4.395808279514312744e-02,5.578256398439407349e-02,6.870710253715515137e-01,7.231109142303466797e-01,5.594287533313035965e-03,-2.547559142112731934e-02,5.664608255028724670e-02,-3.211594521999359131e-01,5.803951527923345566e-03,7.141659855842590332e-01,1.120465695858001709e-01,1.854400038719177246e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.980618089437484741e-01,-3.452835977077484131e-01,-7.495730649679899216e-03,7.141659855842590332e-01,1.226312741637229919e-01,-1.445275694131851196e-01,1.221660614013671875e+00,2.443450450897216797e+00
-2.243610215373337269e-04,1.255489513278007507e-02,1.084240913391113281e+00,-4.399831593036651611e-02,5.576056614518165588e-02,6.873336434364318848e-01,7.228605747222900391e-01,5.529279354959726334e-03,-2.552415616810321808e-02,5.604684352874755859e-02,-3.209269642829895020e-01,5.472540855407714844e-03,7.141659855842590332e-01,1.116603538393974304e-01,1.851472854614257812e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.984956860542297363e-01,-3.449030518531799316e-01,-8.002778515219688416e-03,7.141659855842590332e-01,1.222081780433654785e-01,-1.447743326425552368e-01,1.221660614013671875e+00,2.443450450897216797e+00
-8.345163078047335148e-04,1.308959629386663437e-02,1.084297657012939453e+00,-4.400475323200225830e-02,5.567310005426406860e-02,6.876711249351501465e-01,7.225458025932312012e-01,5.592624191194772720e-03,-2.565288543701171875e-02,5.534063652157783508e-02,-3.205421268939971924e-01,5.124749150127172470e-03,7.141659855842590332e-01,1.114336848258972168e-01,1.851329803466796875e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.988927721977233887e-01,-3.442646563053131104e-01,-8.520551025867462158e-03,7.141659855842590332e-01,1.217069253325462341e-01,-1.451935023069381714e-01,1.221660614013671875e+00,2.443450450897216797e+00
-1.452222000807523727e-03,1.353626791387796402e-02,1.084295392036437988e+00,-4.397841542959213257e-02,5.556404590606689453e-02,6.880077719688415527e-01,7.222353219985961914e-01,5.796009209007024765e-03,-2.560560777783393860e-02,5.475805699825286865e-02,-3.201032876968383789e-01,4.771224223077297211e-03,7.141659855842590332e-01,1.112221702933311462e-01,1.847766190767288208e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.993930935859680176e-01,-3.435910940170288086e-01,-9.074731729924678802e-03,7.141659855842590332e-01,1.211927756667137146e-01,-1.455801427364349365e-01,1.221660614013671875e+00,2.443450450897216797e+00
-2.097595715895295143e-03,1.396394241601228714e-02,1.084325551986694336e+00,-4.399039223790168762e-02,5.554438009858131409e-02,6.882831454277038574e-01,7.219736576080322266e-01,6.244115531444549561e-03,-2.532043121755123138e-02,5.408296734094619751e-02,-3.198749125003814697e-01,4.364904016256332397e-03,7.141659855842590332e-01,1.111547052860260010e-01,1.843436956405639648e-01,1.221660614013671875e+00,2.443450450897216797e+00,-1.998863816261291504e-01,-3.431819379329681396e-01,-9.659727104008197784e-03,7.141659855842590332e-01,1.208397969603538513e-01,-1.461155563592910767e-01,1.221660614013671875e+00,2.443450450897216797e+00
-2.795619657263159752e-03,1.425611134618520737e-02,1.084323287010192871e+00,-4.413362219929695129e-02,5.561938509345054626e-02,6.886456608772277832e-01,7.216134071350097656e-01,6.940667983144521713e-03,-2.502963133156299591e-02,5.337577313184738159e-02,-3.201728165149688721e-01,4.004586488008499146e-03,7.141659855842590332e-01,1.111922338604927063e-01,1.835869103670120239e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.001556307077407837e-01,-3.431805968284606934e-01,-1.030290685594081879e-02,7.141659855842590332e-01,1.205126792192459106e-01,-1.468243300914764404e-01,1.221660614013671875e+00,2.443450450897216797e+00
-3.494787728413939476e-03,1.437310222536325455e-02,1.084312200546264648e+00,-4.438305273652076721e-02,5.580190196633338928e-02,6.890897154808044434e-01,7.211599349975585938e-01,7.708078250288963318e-03,-2.495572715997695923e-02,5.247395858168601990e-02,-3.209818601608276367e-01,3.600390627980232239e-03,7.141659855842590332e-01,1.113279759883880615e-01,1.825524121522903442e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.003639489412307739e-01,-3.435650765895843506e-01,-1.095448154956102371e-02,7.141659855842590332e-01,1.199555546045303345e-01,-1.478522270917892456e-01,1.221660614013671875e+00,2.443450450897216797e+00
-4.272883757948875427e-03,1.433409284800291061e-02,1.084249615669250488e+00,-4.476753622293472290e-02,5.606817081570625305e-02,6.896422505378723145e-01,7.205871343612670898e-01,8.351571857929229736e-03,-2.514726296067237854e-02,5.159388482570648193e-02,-3.223382830619812012e-01,3.144645830616354942e-03,7.141659855842590332e-01,1.111491098999977112e-01,1.813182681798934937e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.005108594894409180e-01,-3.443611860275268555e-01,-1.150878053158521652e-02,7.141659855842590332e-01,1.190999895334243774e-01,-1.489944756031036377e-01,1.221660614013671875e+00,2.443450450897216797e+00
-5.148439668118953705e-03,1.424271613359451294e-02,1.084172368049621582e+00,-4.536043107509613037e-02,5.648514628410339355e-02,6.902374029159545898e-01,7.199473381042480469e-01,8.850385434925556183e-03,-2.543227747082710266e-02,5.076676234602928162e-02,-3.243828415870666504e-01,2.691443543881177902e-03,7.141659855842590332e-01,1.106454208493232727e-01,1.797821372747421265e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.006144523620605469e-01,-3.457681834697723389e-01,-1.191156730055809021e-02,7.141659855842590332e-01,1.182543709874153137e-01,-1.498818546533584595e-01,1.221660614013671875e+00,2.443450450897216797e+00
-5.995831452310085297e-03,1.413309480994939804e-02,1.084092020988464355e+00,-4.616212472319602966e-02,5.715094134211540222e-02,6.907037496566772461e-01,7.193964123725891113e-01,9.123267605900764465e-03,-2.558755129575729370e-02,4.980162531137466431e-02,-3.272029459476470947e-01,2.278216183185577393e-03,7.141659855842590332e-01,1.100854426622390747e-01,1.779302358627319336e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.009670585393905640e-01,-3.480247557163238525e-01,-1.210493035614490509e-02,7.141659855842590332e-01,1.178667098283767700e-01,-1.507839411497116089e-01,1.221660614013671875e+00,2.443450450897216797e+00
-6.725135259330272675e-03,1.390711963176727295e-02,1.084036350250244141e+00,-4.726864397525787354e-02,5.793415755033493042e-02,6.912168264389038086e-01,7.187688350677490234e-01,8.803819306194782257e-03,-2.545653656125068665e-02,4.851445928215980530e-02,-3.307944834232330322e-01,2.183734904974699020e-03,7.141659855842590332e-01,1.097517088055610657e-01,1.761223226785659790e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.015435844659805298e-01,-3.515202999114990234e-01,-1.301409862935543060e-02,7.141659855842590332e-01,1.188509762287139893e-01,-1.532217115163803101e-01,1.221660614013671875e+00,2.443450450897216797e+00
-7.359872106462717056e-03,1.330493763089179993e-02,1.083974719047546387e+00,-4.867618158459663391e-02,5.906714871525764465e-02,6.917823553085327148e-01,7.180382013320922852e-01,8.126727305352687836e-03,-2.493231929838657379e-02,4.656699672341346741e-02,-3.351947963237762451e-01,7.122919196262955666e-04,7.141659855842590332e-01,1.094027832150459290e-01,1.729920804500579834e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.024233937263488770e-01,-3.558958172798156738e-01,-1.229880470782518387e-02,7.141659855842590332e-01,1.199555397033691406e-01,-1.557797342538833618e-01,1.221660614013671875e+00,2.443450450897216797e+00
-8.001037873327732086e-03,1.227691117674112320e-02,1.083702445030212402e+00,-5.048894137144088745e-02,6.076623499393463135e-02,6.923582553863525391e-01,7.172157168388366699e-01,7.294551469385623932e-03,-2.425661683082580566e-02,4.367906600236892700e-02,-3.422817587852478027e-01,4.991798778064548969e-04,7.141659855842590332e-01,1.106944531202316284e-01,1.703008264303207397e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.033494710922241211e-01,-3.623911738395690918e-01,-1.141400821506977081e-02,7.141659855842590332e-01,1.213669180870056152e-01,-1.586106568574905396e-01,1.221660614013671875e+00,2.443450450897216797e+00
-8.951094932854175568e-03,1.080262474715709686e-02,1.083320021629333496e+00,-5.351795628666877747e-02,6.346049159765243530e-02,6.930706501007080078e-01,7.160737514495849609e-01,5.884746089577674866e-03,-2.381443418562412262e-02,3.977192938327789307e-02,-3.535059392452239990e-01,5.208956426940858364e-04,7.141659855842590332e-01,1.129363626241683960e-01,1.674200445413589478e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.044816017150878906e-01,-3.726982474327087402e-01,-9.715375490486621857e-03,7.141659855842590332e-01,1.231505200266838074e-01,-1.616674363613128662e-01,1.221660614013671875e+00,2.443450450897216797e+00
-1.036232523620128632e-02,8.694022893905639648e-03,1.082813739776611328e+00,-5.811166018247604370e-02,6.761128455400466919e-02,6.937577128410339355e-01,7.146691679954528809e-01,3.150379052385687828e-03,-2.327591925859451294e-02,3.463251888751983643e-02,-3.702439367771148682e-01,5.987103795632719994e-04,7.141659855842590332e-01,1.162191703915596008e-01,1.643100827932357788e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.058494985103607178e-01,-3.883560299873352051e-01,-7.092646323144435883e-03,7.141659855842590332e-01,1.258814483880996704e-01,-1.662007719278335571e-01,1.221660614013671875e+00,2.443450450897216797e+00
